date,symbol,open,high,low,close,volume
2024-09-04,AMZN,176.58,180.11,173.54,176.52,44592698
2024-09-04,META,387.64,396.31,382.56,387.41,10907958
2024-09-05,AAPL,175.23,176.94,174.16,175.36,39218003
2024-09-05,GOOGL,129.52,130.86,126.67,129.43,39040298
2024-09-05,MSFT,359.38,362.84,354.87,359.42,6815023
2024-09-05,AMZN,178.83,181.52,175.01,178.95,49309451
2024-09-05,META,390.54,393.96,382.81,390.99,39607750
2024-09-06,AAPL,180.43,183.42,176.04,180.48,6549408
2024-09-06,GOOGL,130.63,133.45,129.71,130.66,8901795
2024-09-06,MSFT,357.45,365.71,351.24,357.4,42330462
2024-09-06,AMZN,180.06,184.6,178.52,180.32,47360047
2024-09-06,META,397.09,401.68,394.34,396.81,17400504
2024-09-09,AAPL,182.64,186.24,180.99,182.76,46823156
2024-09-09,GOOGL,131.57,134.49,130.38,131.73,7870755
2024-09-09,MSFT,363.24,367.27,356.53,363.4,49232609
2024-09-09,AMZN,183.14,186.58,182.04,183.04,21974080
2024-09-09,META,404.56,409.6,401.0,404.07,13129589
2024-09-10,AAPL,184.89,186.29,181.15,184.56,39028650
2024-09-10,GOOGL,131.32,133.64,129.26,131.38,38406647
2024-09-10,MSFT,363.83,366.48,357.31,364.23,26343889
2024-09-10,AMZN,185.6,188.1,182.69,185.85,7582632
2024-09-10,META,399.91,408.85,391.0,399.78,31901360
2024-09-11,AAPL,185.7,188.06,183.54,185.58,23482919
2024-09-11,GOOGL,130.55,131.22,129.09,130.55,34760420
2024-09-11,MSFT,363.72,368.9,362.42,364.39,23933145
2024-09-11,AMZN,188.82,193.2,186.81,188.82,31193155
2024-09-11,META,401.26,409.71,394.42,400.78,26379876
2024-09-12,AAPL,185.63,190.23,183.66,185.71,8745037
2024-09-12,GOOGL,127.88,129.56,124.67,127.69,29737276
2024-09-12,MSFT,368.47,376.9,360.88,368.59,42190907
2024-09-12,AMZN,190.36,191.48,189.26,190.32,28067685
2024-09-12,META,411.8,418.07,408.91,412.14,18720640
2024-09-13,AAPL,184.63,186.26,181.34,184.86,40102163
2024-09-13,GOOGL,128.14,129.37,125.37,128.15,19972826
2024-09-13,MSFT,370.64,374.38,368.05,369.99,26835370
2024-09-13,AMZN,193.74,198.42,190.93,193.99,36935210
2024-09-13,META,412.44,414.11,402.15,411.64,37420553
2024-09-16,AAPL,185.47,187.24,181.14,185.63,5983102
2024-09-16,GOOGL,129.57,130.43,127.4,129.43,32265356
2024-09-16,MSFT,370.93,373.1,367.58,371.04,5473095
2024-09-16,AMZN,193.15,197.36,189.8,192.95,29099411
2024-09-16,META,412.62,417.94,409.67,412.66,45227007
2024-09-17,AAPL,188.49,191.87,187.39,188.61,48292632
2024-09-17,GOOGL,127.27,129.06,124.8,127.27,48149234
2024-09-17,MSFT,371.26,377.96,364.6,371.79,17555373
2024-09-17,AMZN,191.25,196.1,186.75,191.32,31034381
2024-09-17,META,418.23,422.32,412.14,418.93,27970705
2024-09-18,AAPL,184.2,186.47,180.09,184.38,18644890
2024-09-18,GOOGL,126.34,129.11,123.79,126.1,30688427
2024-09-18,MSFT,374.52,375.83,370.62,373.91,47676629
2024-09-18,AMZN,194.64,196.56,193.83,194.96,29189306
2024-09-18,META,417.77,422.83,411.88,418.58,36180900
2024-09-19,AAPL,183.01,187.39,179.32,182.84,29219904
2024-09-19,GOOGL,130.07,131.76,127.24,130.05,48985545
2024-09-19,MSFT,366.28,371.23,361.03,365.76,15226747
2024-09-19,AMZN,189.88,193.44,187.06,189.85,49562832
2024-09-19,META,421.08,426.12,416.87,420.89,12670813
2024-09-20,AAPL,181.37,183.62,178.48,181.45,40180092
2024-09-20,GOOGL,127.9,130.58,126.19,127.91,20393124
2024-09-20,MSFT,370.2,373.35,362.16,369.74,27702631
2024-09-20,AMZN,190.24,191.41,188.13,190.42,27999221
2024-09-20,META,417.84,428.1,412.26,417.93,43854421
2024-09-23,AAPL,177.64,180.81,176.54,177.9,31239759
2024-09-23,GOOGL,129.85,131.35,126.74,129.74,25605513
2024-09-23,MSFT,373.24,381.74,365.89,373.4,48503040
2024-09-23,AMZN,190.54,192.08,186.76,190.19,45300008
2024-09-23,META,428.42,433.55,419.67,427.62,28674230
2024-09-24,AAPL,175.06,176.76,173.13,174.93,7324581
2024-09-24,GOOGL,126.31,128.15,124.27,126.54,19203494
2024-09-24,MSFT,369.5,373.73,361.69,369.51,18926129
2024-09-24,AMZN,190.44,192.59,187.02,190.08,30944524
2024-09-24,META,429.73,433.12,424.02,428.9,37219311
2024-09-25,AAPL,174.33,175.44,172.26,174.26,7884261
2024-09-25,GOOGL,127.33,129.8,124.64,127.28,42872990
2024-09-25,MSFT,361.79,370.4,356.75,362.47,14791457
2024-09-25,AMZN,193.16,198.1,188.89,193.44,13959203
2024-09-25,META,428.21,435.93,422.43,428.47,10653957
2024-09-26,AAPL,177.21,179.09,173.68,177.36,23501495
2024-09-26,GOOGL,128.1,129.2,125.74,128.0,22591284
2024-09-26,MSFT,365.74,373.84,361.76,365.04,15874651
2024-09-26,AMZN,194.42,196.97,190.93,194.76,27766661
2024-09-26,META,431.3,440.37,427.33,430.82,21185400
2024-09-27,AAPL,179.27,181.16,174.88,179.14,36570436
2024-09-27,GOOGL,130.53,132.51,128.38,130.79,36201989
2024-09-27,MSFT,366.54,370.21,362.94,366.15,18226254
2024-09-27,AMZN,196.37,200.25,194.22,196.41,49431581
2024-09-27,META,429.88,438.2,424.84,430.35,46179430
2024-09-30,AAPL,182.89,186.81,180.64,183.14,17359964
2024-09-30,GOOGL,129.36,130.88,127.63,129.37,45005027
2024-09-30,MSFT,376.38,382.92,370.78,376.28,7302447
2024-09-30,AMZN,196.11,199.23,192.63,196.32,13179361
2024-09-30,META,422.85,427.68,414.45,422.84,25879343
2024-10-01,AAPL,183.23,187.82,182.1,183.5,36842926
2024-10-01,GOOGL,127.74,130.57,126.81,127.94,39549407
2024-10-01,MSFT,380.42,387.82,377.84,381.01,30980903
2024-10-01,AMZN,194.91,197.56,191.99,194.8,6546958
2024-10-01,META,420.73,423.29,413.65,420.5,18169479
2024-10-02,AAPL,178.29,179.63,176.27,178.26,40775519
2024-10-02,GOOGL,126.82,127.89,124.18,126.99,44470740
2024-10-02,MSFT,367.42,372.65,358.98,367.38,34230020
2024-10-02,AMZN,191.4,195.24,188.74,191.12,8387542
2024-10-02,META,423.83,427.03,416.06,424.49,11104766
2024-10-03,AAPL,180.27,182.73,179.33,180.44,32466922
2024-10-03,GOOGL,128.05,130.34,124.97,127.88,38116418
2024-10-03,MSFT,361.61,368.38,355.36,361.94,49895251
2024-10-03,AMZN,190.83,193.03,189.79,191.01,6108998
2024-10-03,META,424.8,432.75,420.96,424.47,48849768
2024-10-04,AAPL,177.57,178.35,175.71,177.23,34083947
2024-10-04,GOOGL,131.12,132.03,129.47,131.04,49211716
2024-10-04,MSFT,367.48,371.94,358.0,366.88,21303207
2024-10-04,AMZN,190.75,194.13,187.49,190.5,7479569
2024-10-04,META,424.49,430.72,421.88,424.61,33848874
2024-10-07,AAPL,177.68,180.57,173.6,177.81,48765570
2024-10-07,GOOGL,126.68,128.6,124.48,126.75,35713027
2024-10-07,MSFT,365.73,372.55,358.31,365.49,19205081
2024-10-07,AMZN,188.63,192.33,184.34,188.91,31895705
2024-10-07,META,419.97,428.92,412.63,419.35,25668665
2024-10-08,AAPL,176.73,180.29,175.51,177.03,16009477
2024-10-08,GOOGL,130.49,133.37,129.56,130.53,15943099
2024-10-08,MSFT,369.16,372.36,360.61,369.09,46000422
2024-10-08,AMZN,187.82,191.37,183.07,187.58,42967795
2024-10-08,META,422.26,427.36,416.42,422.36,9110895
2024-10-09,AAPL,181.1,183.92,177.06,180.91,13470448
2024-10-09,GOOGL,132.3,133.28,130.72,132.47,42815667
2024-10-09,MSFT,368.72,371.64,364.43,369.43,41877305
2024-10-09,AMZN,185.95,188.31,183.65,186.08,17339580
2024-10-09,META,425.22,434.42,420.71,426.03,31134019
2024-10-10,AAPL,182.18,185.37,178.2,182.0,20861647
2024-10-10,GOOGL,134.15,135.37,132.81,134.35,43637004
2024-10-10,MSFT,373.69,379.55,365.05,373.0,9754265
2024-10-10,AMZN,188.76,191.64,186.14,188.52,40165793
2024-10-10,META,423.56,432.4,413.12,423.22,38638428
2024-10-11,AAPL,185.92,187.65,183.4,185.66,19137292
2024-10-11,GOOGL,135.01,135.52,132.95,134.76,12492659
2024-10-11,MSFT,385.0,387.95,376.86,384.67,27246686
2024-10-11,AMZN,187.23,188.65,182.79,186.92,39153957
2024-10-11,META,432.33,442.38,422.79,432.33,34066755
2024-10-14,AAPL,186.01,187.72,184.1,186.21,31715807
2024-10-14,GOOGL,133.53,134.88,131.25,133.39,23246225
2024-10-14,MSFT,382.69,386.09,374.65,381.95,20954669
2024-10-14,AMZN,186.23,188.05,184.93,186.18,16955850
2024-10-14,META,435.25,437.63,429.4,434.56,45814348
2024-10-15,AAPL,187.41,192.23,184.67,187.66,47557179
2024-10-15,GOOGL,132.28,133.65,129.38,132.19,18668077
2024-10-15,MSFT,381.19,384.82,373.06,381.81,24032459
2024-10-15,AMZN,191.39,192.66,186.88,191.16,33954302
2024-10-15,META,443.09,446.71,434.02,443.63,46567912
2024-10-16,AAPL,189.11,191.15,186.63,188.87,29177405
2024-10-16,GOOGL,132.36,134.74,130.63,132.27,16974561
2024-10-16,MSFT,381.78,387.89,379.74,382.49,30627376
2024-10-16,AMZN,192.85,197.37,188.41,192.59,36129993
2024-10-16,META,438.57,449.04,435.94,438.26,35900537
2024-10-17,AAPL,187.97,192.11,183.86,188.16,40131468
2024-10-17,GOOGL,128.98,130.4,127.17,128.77,24356422
2024-10-17,MSFT,384.64,389.05,380.99,384.74,47127945
2024-10-17,AMZN,194.43,195.74,192.63,194.09,38184414
2024-10-17,META,435.29,438.48,427.16,435.72,46049370
2024-10-18,AAPL,192.63,196.27,188.71,192.53,37372467
2024-10-18,GOOGL,125.96,127.78,124.63,126.2,11574345
2024-10-18,MSFT,376.99,380.15,372.0,376.5,23233871
2024-10-18,AMZN,194.68,196.0,189.81,194.61,45930399
2024-10-18,META,440.81,450.66,439.01,441.22,14514406
2024-10-21,AAPL,197.01,200.8,196.08,197.2,46211645
2024-10-21,GOOGL,125.24,127.86,122.45,125.24,48984718
2024-10-21,MSFT,383.28,385.74,375.3,382.57,9506974
2024-10-21,AMZN,194.34,198.67,191.13,194.52,8977863
2024-10-21,META,440.03,451.15,434.85,440.31,23727242
2024-10-22,AAPL,199.38,204.59,197.94,199.65,17666478
2024-10-22,GOOGL,126.39,127.39,123.75,126.61,31134586
2024-10-22,MSFT,374.34,379.28,370.66,373.7,25064897
2024-10-22,AMZN,198.12,201.84,193.69,197.95,21254722
2024-10-22,META,447.81,450.43,439.61,447.56,29065975
2024-10-23,AAPL,198.3,200.78,196.19,197.91,24443027
2024-10-23,GOOGL,127.59,129.59,126.51,127.44,23492414
2024-10-23,MSFT,376.64,383.11,370.21,376.48,11494041
2024-10-23,AMZN,198.24,199.62,197.06,198.56,15641371
2024-10-23,META,444.16,453.44,436.4,444.67,27772011
2024-10-24,AAPL,195.79,200.79,194.49,196.05,43870533
2024-10-24,GOOGL,127.34,129.97,124.57,127.39,5387855
2024-10-24,MSFT,382.34,389.49,376.99,383.08,28310690
2024-10-24,AMZN,199.43,202.51,197.69,199.82,24921216
2024-10-24,META,443.13,447.0,438.85,442.72,31479405
2024-10-25,AAPL,197.96,200.12,195.72,198.19,42347281
2024-10-25,GOOGL,121.37,122.64,120.48,121.41,35117073
2024-10-25,MSFT,389.46,395.29,381.39,389.54,33206118
2024-10-25,AMZN,195.67,200.66,192.77,195.78,26864852
2024-10-25,META,440.94,451.11,436.86,440.82,25300853
2024-10-28,AAPL,195.25,198.34,192.12,195.08,13654209
2024-10-28,GOOGL,118.67,119.87,117.89,118.69,20093306
2024-10-28,MSFT,396.79,402.27,391.17,396.07,29432320
2024-10-28,AMZN,194.4,197.13,190.21,194.69,33032931
2024-10-28,META,442.55,451.74,433.53,442.64,12405472
2024-10-29,AAPL,194.88,199.54,192.85,194.95,23851563
2024-10-29,GOOGL,119.7,120.49,119.05,119.69,34988328
2024-10-29,MSFT,396.16,403.13,387.46,396.5,48462650
2024-10-29,AMZN,191.46,195.15,187.86,191.71,37290262
2024-10-29,META,448.37,456.14,442.18,447.87,45161109
2024-10-30,AAPL,193.25,195.83,189.7,193.58,49460628
2024-10-30,GOOGL,116.37,118.71,115.1,116.42,14543655
2024-10-30,MSFT,393.68,398.28,387.48,394.09,15544627
2024-10-30,AMZN,194.82,199.61,194.09,195.2,20370667
2024-10-30,META,452.04,454.66,447.18,452.33,42144795
2024-10-31,AAPL,192.34,194.19,190.84,192.61,32733083
2024-10-31,GOOGL,115.48,117.71,113.51,115.69,21592631
2024-10-31,MSFT,392.7,400.6,385.61,392.28,47621882
2024-10-31,AMZN,199.96,204.12,196.97,200.03,45388954
2024-10-31,META,455.08,457.41,451.49,454.34,42149067
2024-11-01,AAPL,194.03,195.55,192.08,193.8,43255973
2024-11-01,GOOGL,117.75,120.68,115.02,117.85,11745916
2024-11-01,MSFT,393.68,400.12,388.86,393.62,5763610
2024-11-01,AMZN,199.8,200.6,195.01,199.43,5630653
2024-11-01,META,453.43,464.03,448.01,453.31,42019586
2024-11-04,AAPL,193.22,196.67,190.54,193.6,27453557
2024-11-04,GOOGL,117.57,119.97,116.01,117.77,39431698
2024-11-04,MSFT,397.69,400.89,392.92,397.71,12757386
2024-11-04,AMZN,199.85,202.99,195.19,199.55,48305212
2024-11-04,META,457.19,460.11,451.46,457.16,16393950
2024-11-05,AAPL,193.61,197.51,192.33,193.38,27584128
2024-11-05,GOOGL,117.92,120.31,115.3,117.94,29611198
2024-11-05,MSFT,386.54,389.09,380.04,386.47,43397815
2024-11-05,AMZN,201.97,203.09,197.0,201.68,16821296
2024-11-05,META,459.67,462.46,454.11,458.98,9552452
2024-11-06,AAPL,196.25,198.53,194.34,196.15,15516070
2024-11-06,GOOGL,111.92,112.95,110.66,111.86,44315511
2024-11-06,MSFT,397.63,407.11,392.99,398.22,10719972
2024-11-06,AMZN,201.3,203.01,199.15,201.36,39149066
2024-11-06,META,464.07,471.83,460.75,464.8,47127336
2024-11-07,AAPL,193.27,197.9,190.5,193.26,22738572
2024-11-07,GOOGL,113.31,114.83,111.39,113.15,27064062
2024-11-07,MSFT,392.83,400.78,385.65,392.29,19998493
2024-11-07,AMZN,199.9,203.2,195.87,199.91,40727978
2024-11-07,META,474.82,480.4,463.99,474.85,15748032
2024-11-08,AAPL,193.08,194.87,188.56,192.73,25730275
2024-11-08,GOOGL,113.52,114.26,111.5,113.61,29484888
2024-11-08,MSFT,397.26,402.0,390.8,397.18,48448306
2024-11-08,AMZN,200.96,203.1,197.01,201.06,25599407
2024-11-08,META,476.13,479.98,470.5,475.64,5951742
2024-11-11,AAPL,193.68,197.72,190.21,193.74,30368169
2024-11-11,GOOGL,118.52,121.01,115.82,118.66,43364419
2024-11-11,MSFT,396.38,405.78,389.74,396.86,37520760
2024-11-11,AMZN,201.38,206.19,197.0,201.53,13033390
2024-11-11,META,481.15,484.35,471.02,481.16,47469487
2024-11-12,AAPL,197.19,199.28,195.52,196.81,29517110
2024-11-12,GOOGL,121.04,123.46,119.72,121.15,49510639
2024-11-12,MSFT,400.07,407.83,390.86,400.45,10114071
2024-11-12,AMZN,198.48,203.84,197.09,198.87,40402535
2024-11-12,META,489.76,495.13,478.98,489.74,17810363
2024-11-13,AAPL,193.53,197.53,190.88,193.63,8486763
2024-11-13,GOOGL,121.56,122.65,119.75,121.79,46993681
2024-11-13,MSFT,396.43,404.54,390.0,396.21,21274973
2024-11-13,AMZN,198.41,203.19,196.86,198.72,12565314
2024-11-13,META,491.49,498.72,485.33,491.47,47578410
2024-11-14,AAPL,194.58,197.59,189.85,194.52,7830836
2024-11-14,GOOGL,122.53,123.37,121.44,122.68,37549863
2024-11-14,MSFT,404.7,414.09,396.41,405.29,18552901
2024-11-14,AMZN,199.57,202.26,195.79,199.77,27002791
2024-11-14,META,490.01,502.31,478.48,490.19,11398161
2024-11-15,AAPL,196.85,200.65,192.48,197.2,42639788
2024-11-15,GOOGL,125.19,127.13,123.46,125.18,12686616
2024-11-15,MSFT,397.9,402.91,393.15,398.38,14455299
2024-11-15,AMZN,200.85,206.07,196.22,201.16,41121383
2024-11-15,META,494.44,499.28,482.86,493.87,11553289
2024-11-18,AAPL,196.53,199.88,194.53,196.37,47186652
2024-11-18,GOOGL,128.17,129.11,125.49,128.07,42898717
2024-11-18,MSFT,397.08,400.1,393.19,397.54,23113685
2024-11-18,AMZN,201.79,205.08,196.78,201.45,47653545
2024-11-18,META,492.48,498.75,484.6,492.96,7305093
2024-11-19,AAPL,196.41,197.88,193.07,196.41,20781940
2024-11-19,GOOGL,125.91,128.42,123.01,125.77,21494803
2024-11-19,MSFT,389.24,392.57,385.92,389.44,36825274
2024-11-19,AMZN,204.91,207.69,200.47,205.16,33269296
2024-11-19,META,487.77,500.59,483.92,488.51,22560734
2024-11-20,AAPL,193.72,198.16,190.96,193.66,12852431
2024-11-20,GOOGL,121.19,123.9,119.78,121.25,34282597
2024-11-20,MSFT,386.42,394.68,383.3,385.85,9268213
2024-11-20,AMZN,202.12,206.08,200.09,202.08,32302229
2024-11-20,META,496.47,507.54,491.86,497.13,8876109
2024-11-21,AAPL,196.43,198.13,192.87,196.46,5813649
2024-11-21,GOOGL,119.75,121.72,118.29,119.8,34857065
2024-11-21,MSFT,399.06,402.23,389.52,398.52,43319172
2024-11-21,AMZN,204.08,209.37,202.69,204.36,27539447
2024-11-21,META,496.37,498.86,486.04,495.42,33720098
2024-11-22,AAPL,189.41,193.99,185.03,189.52,29723532
2024-11-22,GOOGL,124.66,126.86,122.13,124.61,21405489
2024-11-22,MSFT,391.24,394.18,387.39,390.7,30319494
2024-11-22,AMZN,200.74,204.39,196.35,200.53,30596573
2024-11-22,META,501.53,507.62,497.95,500.79,25349679
2024-11-25,AAPL,196.01,198.8,195.12,196.29,19387438
2024-11-25,GOOGL,127.71,130.41,125.23,127.52,8746594
2024-11-25,MSFT,394.22,398.29,390.19,393.87,24919468
2024-11-25,AMZN,201.9,206.06,198.41,201.91,24940730
2024-11-25,META,505.02,511.51,497.95,505.27,41395975
2024-11-26,AAPL,198.29,201.47,196.1,198.4,17124775
2024-11-26,GOOGL,128.0,131.14,126.76,128.11,30973400
2024-11-26,MSFT,394.69,396.66,389.47,394.46,27927899
2024-11-26,AMZN,201.8,204.22,197.04,201.76,13700265
2024-11-26,META,502.21,507.91,493.46,501.31,7371940
2024-11-27,AAPL,197.25,201.44,194.81,197.62,27891769
2024-11-27,GOOGL,124.42,127.03,121.86,124.55,13547063
2024-11-27,MSFT,393.85,398.13,386.01,393.91,34035694
2024-11-27,AMZN,199.58,203.75,196.14,199.46,8288829
2024-11-27,META,495.07,507.71,489.04,495.52,36938168
2024-11-28,AAPL,197.73,201.16,193.32,198.12,30615359
2024-11-28,GOOGL,127.68,130.58,125.66,127.47,25619216
2024-11-28,MSFT,399.79,406.45,389.62,399.08,25957650
2024-11-28,AMZN,195.61,198.63,192.7,195.81,31196516
2024-11-28,META,490.04,494.38,483.0,490.32,42359129
2024-11-29,AAPL,200.86,203.09,199.47,200.73,46049340
2024-11-29,GOOGL,125.26,126.14,124.13,125.41,42242461
2024-11-29,MSFT,398.56,406.89,392.65,397.82,28852355
2024-11-29,AMZN,196.72,199.05,193.97,197.09,33282675
2024-11-29,META,485.35,494.87,475.82,485.24,30422867
2024-12-02,AAPL,200.69,203.69,199.01,201.02,36203038
2024-12-02,GOOGL,122.85,123.9,120.77,122.61,19828868
2024-12-02,MSFT,394.35,403.17,389.98,394.44,44709853
2024-12-02,AMZN,197.6,202.27,193.12,197.83,44986967
2024-12-02,META,476.55,482.26,469.84,476.88,47331058
2024-12-03,AAPL,201.87,204.68,200.65,202.24,22822451
2024-12-03,GOOGL,122.42,124.22,120.45,122.57,46193729
2024-12-03,MSFT,397.97,403.55,395.47,397.55,25937488
2024-12-03,AMZN,198.0,200.38,195.12,198.35,12060618
2024-12-03,META,484.91,493.88,474.54,484.04,31586204
2024-12-04,AAPL,202.77,207.42,201.1,202.59,28183650
2024-12-04,GOOGL,121.8,123.65,119.97,121.67,10163388
2024-12-04,MSFT,397.64,404.45,390.43,398.24,5946660
2024-12-04,AMZN,199.79,200.74,197.0,199.61,29263720
2024-12-04,META,485.21,491.41,472.81,484.3,29825958
2024-12-05,AAPL,202.98,207.75,199.38,202.7,19413443
2024-12-05,GOOGL,120.4,121.26,118.67,120.2,23257149
2024-12-05,MSFT,393.79,399.22,386.74,394.51,35874101
2024-12-05,AMZN,196.7,198.38,194.63,196.35,7491191
2024-12-05,META,493.57,496.65,490.37,493.49,39485807
2024-12-06,AAPL,199.38,203.53,196.85,199.25,48602497
2024-12-06,GOOGL,118.84,121.53,117.0,118.74,10267898
2024-12-06,MSFT,390.51,393.41,385.34,390.47,26712187
2024-12-06,AMZN,198.53,199.46,194.24,198.43,27109869
2024-12-06,META,492.83,498.17,483.82,491.94,37161324
2024-12-09,AAPL,202.79,204.94,199.31,202.71,14796490
2024-12-09,GOOGL,117.55,118.22,115.27,117.33,6162753
2024-12-09,MSFT,391.6,400.12,383.82,392.04,8602853
2024-12-09,AMZN,196.47,197.51,191.91,196.49,41343164
2024-12-09,META,503.75,514.93,499.22,503.2,35742900
2024-12-10,AAPL,199.05,203.53,197.8,199.41,40958696
2024-12-10,GOOGL,117.98,119.12,117.03,117.98,37722326
2024-12-10,MSFT,396.36,398.81,387.5,395.6,14530916
2024-12-10,AMZN,197.68,199.18,192.78,197.45,49935236
2024-12-10,META,501.28,513.13,493.34,502.23,42872695
2024-12-11,AAPL,199.09,203.63,197.76,199.05,5409418
2024-12-11,GOOGL,117.87,119.25,116.7,118.07,44972248
2024-12-11,MSFT,394.71,401.54,386.39,394.77,41223507
2024-12-11,AMZN,200.06,201.76,196.67,199.69,8875224
2024-12-11,META,513.96,521.58,502.48,513.84,24892979
2024-12-12,AAPL,197.37,200.55,194.88,197.5,5382301
2024-12-12,GOOGL,115.31,117.41,113.15,115.19,7382117
2024-12-12,MSFT,394.67,403.77,386.31,394.27,19558607
2024-12-12,AMZN,205.43,209.09,201.18,205.69,21028727
2024-12-12,META,510.02,517.88,500.82,509.62,23911232
2024-12-13,AAPL,202.1,203.08,197.32,202.05,44656613
2024-12-13,GOOGL,118.51,120.98,117.93,118.71,17180762
2024-12-13,MSFT,390.96,397.57,388.28,391.16,47385751
2024-12-13,AMZN,207.21,208.4,204.61,207.01,23463667
2024-12-13,META,518.11,521.27,507.2,518.17,40573112
2024-12-16,AAPL,200.96,203.22,197.52,201.0,43447978
2024-12-16,GOOGL,118.4,119.52,115.6,118.28,16339919
2024-12-16,MSFT,388.54,394.34,382.33,387.89,31837711
2024-12-16,AMZN,204.54,208.98,201.68,204.65,10253655
2024-12-16,META,514.0,522.86,511.53,514.76,18875845
2024-12-17,AAPL,197.89,201.61,193.64,197.6,6635333
2024-12-17,GOOGL,118.16,120.67,115.86,118.35,21707191
2024-12-17,MSFT,383.56,391.04,374.84,383.56,23286488
2024-12-17,AMZN,205.18,208.44,203.42,205.19,12725518
2024-12-17,META,507.21,516.14,499.56,506.59,36478754
