request_id,tenant_id,tier_id,timestamp,throttle_reason,hourly_count,daily_count,decision,decision_reason
R00002192,T0015,FREE,2025-01-01 22:21:45,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00002240,T0015,FREE,2025-01-01 23:00:57,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00003310,T0015,FREE,2025-01-02 12:38:48,TOKEN_EXCEEDED,3,16,BLOCK,HARD_BLOCK_TIER
R00003331,T0015,FREE,2025-01-02 12:44:56,TOKEN_EXCEEDED,4,17,BLOCK,HARD_BLOCK_TIER
R00003568,T0015,FREE,2025-01-02 13:54:35,TOKEN_EXCEEDED,1,18,BLOCK,HARD_BLOCK_TIER
R00003618,T0015,FREE,2025-01-02 14:12:17,TOKEN_EXCEEDED,1,19,BLOCK,HARD_BLOCK_TIER
R00003658,T0015,FREE,2025-01-02 14:24:06,TOKEN_EXCEEDED,2,20,BLOCK,HARD_BLOCK_TIER
R00003670,T0015,FREE,2025-01-02 14:27:24,TOKEN_EXCEEDED,3,21,BLOCK,HARD_BLOCK_TIER
R00003703,T0015,FREE,2025-01-02 14:40:32,TOKEN_EXCEEDED,4,22,BLOCK,HARD_BLOCK_TIER
R00003721,T0015,FREE,2025-01-02 14:44:07,TOKEN_EXCEEDED,5,23,BLOCK,HARD_BLOCK_TIER
R00003720,T0015,FREE,2025-01-02 14:44:58,TOKEN_EXCEEDED,6,24,BLOCK,HARD_BLOCK_TIER
R00003730,T0015,FREE,2025-01-02 14:46:12,TOKEN_EXCEEDED,7,25,BLOCK,HARD_BLOCK_TIER
R00003740,T0015,FREE,2025-01-02 14:49:53,TOKEN_EXCEEDED,8,26,BLOCK,HARD_BLOCK_TIER
R00003859,T0015,FREE,2025-01-02 15:29:05,TOKEN_EXCEEDED,1,27,BLOCK,HARD_BLOCK_TIER
R00003921,T0015,FREE,2025-01-02 15:47:15,TOKEN_EXCEEDED,2,28,BLOCK,HARD_BLOCK_TIER
R00003967,T0015,FREE,2025-01-02 16:09:34,TOKEN_EXCEEDED,1,29,BLOCK,HARD_BLOCK_TIER
R00003988,T0015,FREE,2025-01-02 16:14:26,TOKEN_EXCEEDED,2,30,BLOCK,HARD_BLOCK_TIER
R00004060,T0015,FREE,2025-01-02 16:36:19,TOKEN_EXCEEDED,3,31,BLOCK,HARD_BLOCK_TIER
R00004090,T0015,FREE,2025-01-02 16:45:14,TOKEN_EXCEEDED,4,32,BLOCK,HARD_BLOCK_TIER
R00004183,T0015,FREE,2025-01-02 17:16:16,TOKEN_EXCEEDED,1,33,BLOCK,HARD_BLOCK_TIER
R00004206,T0015,FREE,2025-01-02 17:22:59,TOKEN_EXCEEDED,2,34,BLOCK,HARD_BLOCK_TIER
R00004252,T0015,FREE,2025-01-02 17:34:37,TOKEN_EXCEEDED,3,35,BLOCK,HARD_BLOCK_TIER
R00004271,T0015,FREE,2025-01-02 17:41:56,TOKEN_EXCEEDED,4,36,BLOCK,HARD_BLOCK_TIER
R00004306,T0015,FREE,2025-01-02 17:56:28,TOKEN_EXCEEDED,5,37,BLOCK,HARD_BLOCK_TIER
R00004337,T0015,FREE,2025-01-02 18:23:14,TOKEN_EXCEEDED,1,38,BLOCK,HARD_BLOCK_TIER
R00004342,T0015,FREE,2025-01-02 18:26:11,TOKEN_EXCEEDED,2,39,BLOCK,HARD_BLOCK_TIER
R00004422,T0015,FREE,2025-01-02 19:23:18,TOKEN_EXCEEDED,1,40,BLOCK,HARD_BLOCK_TIER
R00004442,T0015,FREE,2025-01-02 19:40:08,TOKEN_EXCEEDED,2,41,BLOCK,HARD_BLOCK_TIER
R00004446,T0015,FREE,2025-01-02 19:43:42,TOKEN_EXCEEDED,3,42,BLOCK,HARD_BLOCK_TIER
R00004485,T0015,FREE,2025-01-02 20:11:10,TOKEN_EXCEEDED,1,43,BLOCK,HARD_BLOCK_TIER
R00004512,T0015,FREE,2025-01-02 20:30:34,TOKEN_EXCEEDED,2,44,BLOCK,HARD_BLOCK_TIER
R00004547,T0015,FREE,2025-01-02 20:56:08,TOKEN_EXCEEDED,3,45,BLOCK,HARD_BLOCK_TIER
R00004655,T0015,FREE,2025-01-02 22:30:40,TOKEN_EXCEEDED,1,46,BLOCK,HARD_BLOCK_TIER
R00004666,T0015,FREE,2025-01-02 22:37:39,TOKEN_EXCEEDED,2,47,BLOCK,HARD_BLOCK_TIER
R00004700,T0015,FREE,2025-01-02 23:08:54,TOKEN_EXCEEDED,1,48,BLOCK,HARD_BLOCK_TIER
R00006302,T0015,FREE,2025-01-03 15:50:29,TOKEN_EXCEEDED,2,25,BLOCK,HARD_BLOCK_TIER
R00006337,T0015,FREE,2025-01-03 16:01:45,TOKEN_EXCEEDED,1,26,BLOCK,HARD_BLOCK_TIER
R00006566,T0015,FREE,2025-01-03 17:25:31,TOKEN_EXCEEDED,1,27,BLOCK,HARD_BLOCK_TIER
R00006643,T0015,FREE,2025-01-03 17:50:25,TOKEN_EXCEEDED,2,28,BLOCK,HARD_BLOCK_TIER
R00006751,T0015,FREE,2025-01-03 19:13:48,TOKEN_EXCEEDED,1,29,BLOCK,HARD_BLOCK_TIER
R00006766,T0015,FREE,2025-01-03 19:23:52,TOKEN_EXCEEDED,2,30,BLOCK,HARD_BLOCK_TIER
R00006772,T0015,FREE,2025-01-03 19:27:16,TOKEN_EXCEEDED,3,31,BLOCK,HARD_BLOCK_TIER
R00006813,T0015,FREE,2025-01-03 20:11:53,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00006832,T0015,FREE,2025-01-03 20:27:16,TOKEN_EXCEEDED,2,33,BLOCK,HARD_BLOCK_TIER
R00006840,T0015,FREE,2025-01-03 20:38:38,TOKEN_EXCEEDED,3,34,BLOCK,HARD_BLOCK_TIER
R00006912,T0015,FREE,2025-01-03 21:44:21,TOKEN_EXCEEDED,1,35,BLOCK,HARD_BLOCK_TIER
R00007039,T0015,FREE,2025-01-03 23:42:38,TOKEN_EXCEEDED,1,36,BLOCK,HARD_BLOCK_TIER
R00002163,T0016,FREE,2025-01-01 21:58:40,TOKEN_EXCEEDED,1,34,GRACE,WITHIN_GRACE_0MIN
R00002308,T0016,FREE,2025-01-01 23:58:42,TOKEN_EXCEEDED,1,35,BLOCK,HARD_BLOCK_TIER
R00003377,T0016,FREE,2025-01-02 12:57:40,TOKEN_EXCEEDED,8,24,BLOCK,HARD_BLOCK_TIER
R00003387,T0016,FREE,2025-01-02 13:00:17,TOKEN_EXCEEDED,1,25,BLOCK,HARD_BLOCK_TIER
R00003410,T0016,FREE,2025-01-02 13:06:39,TOKEN_EXCEEDED,2,26,BLOCK,HARD_BLOCK_TIER
R00003484,T0016,FREE,2025-01-02 13:31:06,TOKEN_EXCEEDED,3,27,BLOCK,HARD_BLOCK_TIER
R00003529,T0016,FREE,2025-01-02 13:42:39,TOKEN_EXCEEDED,4,28,BLOCK,HARD_BLOCK_TIER
R00003634,T0016,FREE,2025-01-02 14:17:09,TOKEN_EXCEEDED,1,29,BLOCK,HARD_BLOCK_TIER
R00003738,T0016,FREE,2025-01-02 14:48:42,TOKEN_EXCEEDED,2,30,BLOCK,HARD_BLOCK_TIER
R00003766,T0016,FREE,2025-01-02 15:00:58,TOKEN_EXCEEDED,1,31,BLOCK,HARD_BLOCK_TIER
R00003831,T0016,FREE,2025-01-02 15:22:01,TOKEN_EXCEEDED,2,32,BLOCK,HARD_BLOCK_TIER
R00003843,T0016,FREE,2025-01-02 15:25:13,TOKEN_EXCEEDED,3,33,BLOCK,HARD_BLOCK_TIER
R00003931,T0016,FREE,2025-01-02 15:52:14,TOKEN_EXCEEDED,4,34,BLOCK,HARD_BLOCK_TIER
R00003937,T0016,FREE,2025-01-02 15:55:50,TOKEN_EXCEEDED,5,35,BLOCK,HARD_BLOCK_TIER
R00003949,T0016,FREE,2025-01-02 16:00:47,TOKEN_EXCEEDED,1,36,BLOCK,HARD_BLOCK_TIER
R00003955,T0016,FREE,2025-01-02 16:03:50,TOKEN_EXCEEDED,2,37,BLOCK,HARD_BLOCK_TIER
R00003982,T0016,FREE,2025-01-02 16:14:53,TOKEN_EXCEEDED,3,38,BLOCK,HARD_BLOCK_TIER
R00004027,T0016,FREE,2025-01-02 16:28:39,TOKEN_EXCEEDED,4,39,BLOCK,HARD_BLOCK_TIER
R00004075,T0016,FREE,2025-01-02 16:41:48,TOKEN_EXCEEDED,5,40,BLOCK,HARD_BLOCK_TIER
R00004138,T0016,FREE,2025-01-02 17:02:47,TOKEN_EXCEEDED,1,41,BLOCK,HARD_BLOCK_TIER
R00004191,T0016,FREE,2025-01-02 17:18:50,TOKEN_EXCEEDED,2,42,BLOCK,HARD_BLOCK_TIER
R00004286,T0016,FREE,2025-01-02 17:47:02,TOKEN_EXCEEDED,3,43,BLOCK,HARD_BLOCK_TIER
R00004330,T0016,FREE,2025-01-02 18:16:10,TOKEN_EXCEEDED,1,44,BLOCK,HARD_BLOCK_TIER
R00004334,T0016,FREE,2025-01-02 18:21:20,TOKEN_EXCEEDED,2,45,BLOCK,HARD_BLOCK_TIER
R00004340,T0016,FREE,2025-01-02 18:26:06,TOKEN_EXCEEDED,3,46,BLOCK,HARD_BLOCK_TIER
R00004344,T0016,FREE,2025-01-02 18:28:58,TOKEN_EXCEEDED,4,47,BLOCK,HARD_BLOCK_TIER
R00004385,T0016,FREE,2025-01-02 18:54:19,TOKEN_EXCEEDED,5,48,BLOCK,HARD_BLOCK_TIER
R00004440,T0016,FREE,2025-01-02 19:39:07,TOKEN_EXCEEDED,1,49,BLOCK,HARD_BLOCK_TIER
R00004466,T0016,FREE,2025-01-02 19:58:54,TOKEN_EXCEEDED,2,50,BLOCK,HARD_BLOCK_TIER
R00004531,T0016,FREE,2025-01-02 20:43:36,TOKEN_EXCEEDED,1,51,BLOCK,HARD_BLOCK_TIER
R00004629,T0016,FREE,2025-01-02 22:15:39,TOKEN_EXCEEDED,1,52,BLOCK,HARD_BLOCK_TIER
R00004738,T0016,FREE,2025-01-02 23:38:59,TOKEN_EXCEEDED,1,53,BLOCK,HARD_BLOCK_TIER
R00004126,T0017,FREE,2025-01-02 16:59:44,TOKEN_EXCEEDED,5,36,GRACE,WITHIN_GRACE_0MIN
R00004258,T0017,FREE,2025-01-02 17:38:49,TOKEN_EXCEEDED,1,37,BLOCK,HARD_BLOCK_TIER
R00004277,T0017,FREE,2025-01-02 17:44:00,TOKEN_EXCEEDED,2,38,BLOCK,HARD_BLOCK_TIER
R00004322,T0017,FREE,2025-01-02 18:06:14,TOKEN_EXCEEDED,1,39,BLOCK,HARD_BLOCK_TIER
R00004373,T0017,FREE,2025-01-02 18:46:02,TOKEN_EXCEEDED,2,40,BLOCK,HARD_BLOCK_TIER
R00004372,T0017,FREE,2025-01-02 18:46:35,TOKEN_EXCEEDED,3,41,BLOCK,HARD_BLOCK_TIER
R00004590,T0017,FREE,2025-01-02 21:41:15,TOKEN_EXCEEDED,1,42,BLOCK,HARD_BLOCK_TIER
R00004603,T0017,FREE,2025-01-02 21:54:09,TOKEN_EXCEEDED,2,43,BLOCK,HARD_BLOCK_TIER
R00004955,T0017,FREE,2025-01-03 07:00:22,TOKEN_EXCEEDED,1,8,BLOCK,HARD_BLOCK_TIER
R00004982,T0017,FREE,2025-01-03 07:22:28,TOKEN_EXCEEDED,2,9,BLOCK,HARD_BLOCK_TIER
R00004997,T0017,FREE,2025-01-03 07:38:28,TOKEN_EXCEEDED,3,10,BLOCK,HARD_BLOCK_TIER
R00005013,T0017,FREE,2025-01-03 07:53:27,TOKEN_EXCEEDED,4,11,BLOCK,HARD_BLOCK_TIER
R00005044,T0017,FREE,2025-01-03 08:21:06,TOKEN_EXCEEDED,1,12,BLOCK,HARD_BLOCK_TIER
R00005047,T0017,FREE,2025-01-03 08:22:24,TOKEN_EXCEEDED,2,13,BLOCK,HARD_BLOCK_TIER
R00005086,T0017,FREE,2025-01-03 08:50:26,TOKEN_EXCEEDED,3,14,BLOCK,HARD_BLOCK_TIER
R00005122,T0017,FREE,2025-01-03 09:10:02,TOKEN_EXCEEDED,1,15,BLOCK,HARD_BLOCK_TIER
R00005150,T0017,FREE,2025-01-03 09:21:18,TOKEN_EXCEEDED,2,16,BLOCK,HARD_BLOCK_TIER
R00005252,T0017,FREE,2025-01-03 09:51:19,TOKEN_EXCEEDED,3,17,BLOCK,HARD_BLOCK_TIER
R00005249,T0017,FREE,2025-01-03 09:51:40,TOKEN_EXCEEDED,4,18,BLOCK,HARD_BLOCK_TIER
R00005434,T0017,FREE,2025-01-03 10:53:50,TOKEN_EXCEEDED,1,19,BLOCK,HARD_BLOCK_TIER
R00005442,T0017,FREE,2025-01-03 10:54:15,TOKEN_EXCEEDED,2,20,BLOCK,HARD_BLOCK_TIER
R00005489,T0017,FREE,2025-01-03 11:08:56,TOKEN_EXCEEDED,1,21,BLOCK,HARD_BLOCK_TIER
R00005547,T0017,FREE,2025-01-03 11:28:15,TOKEN_EXCEEDED,2,22,BLOCK,HARD_BLOCK_TIER
R00005601,T0017,FREE,2025-01-03 11:48:46,TOKEN_EXCEEDED,3,23,BLOCK,HARD_BLOCK_TIER
R00005608,T0017,FREE,2025-01-03 11:49:45,TOKEN_EXCEEDED,4,24,BLOCK,HARD_BLOCK_TIER
R00005628,T0017,FREE,2025-01-03 11:55:50,TOKEN_EXCEEDED,5,25,BLOCK,HARD_BLOCK_TIER
R00005704,T0017,FREE,2025-01-03 12:20:24,TOKEN_EXCEEDED,1,26,BLOCK,HARD_BLOCK_TIER
R00005707,T0017,FREE,2025-01-03 12:22:38,TOKEN_EXCEEDED,2,27,BLOCK,HARD_BLOCK_TIER
R00005755,T0017,FREE,2025-01-03 12:43:11,TOKEN_EXCEEDED,3,28,BLOCK,HARD_BLOCK_TIER
R00005824,T0017,FREE,2025-01-03 13:08:53,TOKEN_EXCEEDED,1,29,BLOCK,HARD_BLOCK_TIER
R00005829,T0017,FREE,2025-01-03 13:11:58,TOKEN_EXCEEDED,2,30,BLOCK,HARD_BLOCK_TIER
R00005835,T0017,FREE,2025-01-03 13:12:35,TOKEN_EXCEEDED,3,31,BLOCK,HARD_BLOCK_TIER
R00005884,T0017,FREE,2025-01-03 13:28:41,TOKEN_EXCEEDED,4,32,BLOCK,HARD_BLOCK_TIER
R00005975,T0017,FREE,2025-01-03 13:59:02,TOKEN_EXCEEDED,5,33,BLOCK,HARD_BLOCK_TIER
R00006016,T0017,FREE,2025-01-03 14:12:59,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00006089,T0017,FREE,2025-01-03 14:40:27,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00006106,T0017,FREE,2025-01-03 14:44:56,TOKEN_EXCEEDED,3,36,BLOCK,HARD_BLOCK_TIER
R00006175,T0017,FREE,2025-01-03 15:06:56,TOKEN_EXCEEDED,1,37,BLOCK,HARD_BLOCK_TIER
R00006215,T0017,FREE,2025-01-03 15:21:33,TOKEN_EXCEEDED,2,38,BLOCK,HARD_BLOCK_TIER
R00006279,T0017,FREE,2025-01-03 15:44:13,TOKEN_EXCEEDED,3,39,BLOCK,HARD_BLOCK_TIER
R00006401,T0017,FREE,2025-01-03 16:24:28,TOKEN_EXCEEDED,1,40,BLOCK,HARD_BLOCK_TIER
R00006420,T0017,FREE,2025-01-03 16:29:15,TOKEN_EXCEEDED,2,41,BLOCK,HARD_BLOCK_TIER
R00006447,T0017,FREE,2025-01-03 16:37:31,TOKEN_EXCEEDED,3,42,BLOCK,HARD_BLOCK_TIER
R00006527,T0017,FREE,2025-01-03 17:10:00,TOKEN_EXCEEDED,1,43,BLOCK,HARD_BLOCK_TIER
R00006579,T0017,FREE,2025-01-03 17:28:09,TOKEN_EXCEEDED,2,44,BLOCK,HARD_BLOCK_TIER
R00006696,T0017,FREE,2025-01-03 18:27:02,TOKEN_EXCEEDED,1,45,BLOCK,HARD_BLOCK_TIER
R00006698,T0017,FREE,2025-01-03 18:27:12,TOKEN_EXCEEDED,2,46,BLOCK,HARD_BLOCK_TIER
R00006715,T0017,FREE,2025-01-03 18:43:51,TOKEN_EXCEEDED,3,47,BLOCK,HARD_BLOCK_TIER
R00006753,T0017,FREE,2025-01-03 19:13:39,TOKEN_EXCEEDED,1,48,BLOCK,HARD_BLOCK_TIER
R00006869,T0017,FREE,2025-01-03 21:11:53,TOKEN_EXCEEDED,1,49,BLOCK,HARD_BLOCK_TIER
R00006907,T0017,FREE,2025-01-03 21:39:24,TOKEN_EXCEEDED,2,50,BLOCK,HARD_BLOCK_TIER
R00006956,T0017,FREE,2025-01-03 22:22:04,TOKEN_EXCEEDED,1,51,BLOCK,HARD_BLOCK_TIER
R00006958,T0017,FREE,2025-01-03 22:23:55,TOKEN_EXCEEDED,2,52,BLOCK,HARD_BLOCK_TIER
R00007026,T0017,FREE,2025-01-03 23:21:01,TOKEN_EXCEEDED,1,53,BLOCK,HARD_BLOCK_TIER
R00001663,T0018,FREE,2025-01-01 16:30:06,TOKEN_EXCEEDED,2,25,GRACE,WITHIN_GRACE_0MIN
R00001664,T0018,FREE,2025-01-01 16:30:10,TOKEN_EXCEEDED,3,26,BLOCK,HARD_BLOCK_TIER
R00001671,T0018,FREE,2025-01-01 16:34:43,TOKEN_EXCEEDED,4,27,BLOCK,HARD_BLOCK_TIER
R00001705,T0018,FREE,2025-01-01 16:46:50,TOKEN_EXCEEDED,5,28,BLOCK,HARD_BLOCK_TIER
R00001719,T0018,FREE,2025-01-01 16:52:08,TOKEN_EXCEEDED,6,29,BLOCK,HARD_BLOCK_TIER
R00001790,T0018,FREE,2025-01-01 17:15:50,TOKEN_EXCEEDED,1,30,BLOCK,HARD_BLOCK_TIER
R00001802,T0018,FREE,2025-01-01 17:19:06,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00001920,T0018,FREE,2025-01-01 18:14:07,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00001926,T0018,FREE,2025-01-01 18:21:57,TOKEN_EXCEEDED,2,33,BLOCK,HARD_BLOCK_TIER
R00001947,T0018,FREE,2025-01-01 18:39:44,TOKEN_EXCEEDED,3,34,BLOCK,HARD_BLOCK_TIER
R00002169,T0018,FREE,2025-01-01 22:05:58,TOKEN_EXCEEDED,1,35,BLOCK,HARD_BLOCK_TIER
R00002172,T0018,FREE,2025-01-01 22:08:38,TOKEN_EXCEEDED,2,36,BLOCK,HARD_BLOCK_TIER
R00002197,T0018,FREE,2025-01-01 22:27:14,TOKEN_EXCEEDED,3,37,BLOCK,HARD_BLOCK_TIER
R00002275,T0018,FREE,2025-01-01 23:29:26,TOKEN_EXCEEDED,1,38,BLOCK,HARD_BLOCK_TIER
R00002303,T0018,FREE,2025-01-01 23:54:06,TOKEN_EXCEEDED,2,39,BLOCK,HARD_BLOCK_TIER
R00006098,T0018,FREE,2025-01-03 14:42:11,TOKEN_EXCEEDED,3,30,BLOCK,HARD_BLOCK_TIER
R00006225,T0018,FREE,2025-01-03 15:26:47,TOKEN_EXCEEDED,1,31,BLOCK,HARD_BLOCK_TIER
R00006280,T0018,FREE,2025-01-03 15:44:36,TOKEN_EXCEEDED,2,32,BLOCK,HARD_BLOCK_TIER
R00006292,T0018,FREE,2025-01-03 15:48:22,TOKEN_EXCEEDED,3,33,BLOCK,HARD_BLOCK_TIER
R00006350,T0018,FREE,2025-01-03 16:05:55,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00006357,T0018,FREE,2025-01-03 16:07:59,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00006390,T0018,FREE,2025-01-03 16:22:51,TOKEN_EXCEEDED,3,36,BLOCK,HARD_BLOCK_TIER
R00006460,T0018,FREE,2025-01-03 16:42:58,TOKEN_EXCEEDED,4,37,BLOCK,HARD_BLOCK_TIER
R00006483,T0018,FREE,2025-01-03 16:52:14,TOKEN_EXCEEDED,5,38,BLOCK,HARD_BLOCK_TIER
R00006495,T0018,FREE,2025-01-03 16:58:44,TOKEN_EXCEEDED,6,39,BLOCK,HARD_BLOCK_TIER
R00006534,T0018,FREE,2025-01-03 17:11:49,TOKEN_EXCEEDED,1,40,BLOCK,HARD_BLOCK_TIER
R00006582,T0018,FREE,2025-01-03 17:29:05,TOKEN_EXCEEDED,2,41,BLOCK,HARD_BLOCK_TIER
R00006673,T0018,FREE,2025-01-03 18:04:28,TOKEN_EXCEEDED,1,42,BLOCK,HARD_BLOCK_TIER
R00006768,T0018,FREE,2025-01-03 19:24:01,TOKEN_EXCEEDED,1,43,BLOCK,HARD_BLOCK_TIER
R00006786,T0018,FREE,2025-01-03 19:46:53,TOKEN_EXCEEDED,2,44,BLOCK,HARD_BLOCK_TIER
R00006948,T0018,FREE,2025-01-03 22:15:05,TOKEN_EXCEEDED,1,45,BLOCK,HARD_BLOCK_TIER
R00006991,T0018,FREE,2025-01-03 22:52:13,TOKEN_EXCEEDED,2,46,BLOCK,HARD_BLOCK_TIER
R00001286,T0019,FREE,2025-01-01 14:16:55,TOKEN_EXCEEDED,2,27,GRACE,WITHIN_GRACE_0MIN
R00001358,T0019,FREE,2025-01-01 14:43:47,TOKEN_EXCEEDED,3,28,BLOCK,HARD_BLOCK_TIER
R00001386,T0019,FREE,2025-01-01 14:54:56,TOKEN_EXCEEDED,4,29,BLOCK,HARD_BLOCK_TIER
R00001403,T0019,FREE,2025-01-01 14:59:26,TOKEN_EXCEEDED,5,30,BLOCK,HARD_BLOCK_TIER
R00001406,T0019,FREE,2025-01-01 15:00:07,TOKEN_EXCEEDED,1,31,BLOCK,HARD_BLOCK_TIER
R00001501,T0019,FREE,2025-01-01 15:36:33,TOKEN_EXCEEDED,2,32,BLOCK,HARD_BLOCK_TIER
R00001641,T0019,FREE,2025-01-01 16:23:01,TOKEN_EXCEEDED,1,33,BLOCK,HARD_BLOCK_TIER
R00001810,T0019,FREE,2025-01-01 17:22:36,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00001898,T0019,FREE,2025-01-01 17:54:14,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00001997,T0019,FREE,2025-01-01 19:21:48,TOKEN_EXCEEDED,1,36,BLOCK,HARD_BLOCK_TIER
R00002109,T0019,FREE,2025-01-01 21:07:15,TOKEN_EXCEEDED,1,37,BLOCK,HARD_BLOCK_TIER
R00002227,T0019,FREE,2025-01-01 22:50:37,TOKEN_EXCEEDED,1,38,BLOCK,HARD_BLOCK_TIER
R00004051,T0019,FREE,2025-01-02 16:33:26,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00004089,T0019,FREE,2025-01-02 16:45:47,TOKEN_EXCEEDED,3,32,BLOCK,HARD_BLOCK_TIER
R00004104,T0019,FREE,2025-01-02 16:51:46,TOKEN_EXCEEDED,4,33,BLOCK,HARD_BLOCK_TIER
R00004195,T0019,FREE,2025-01-02 17:19:02,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00004335,T0019,FREE,2025-01-02 18:21:25,TOKEN_EXCEEDED,1,35,BLOCK,HARD_BLOCK_TIER
R00004361,T0019,FREE,2025-01-02 18:39:06,TOKEN_EXCEEDED,2,36,BLOCK,HARD_BLOCK_TIER
R00004381,T0019,FREE,2025-01-02 18:53:00,TOKEN_EXCEEDED,3,37,BLOCK,HARD_BLOCK_TIER
R00004392,T0019,FREE,2025-01-02 18:58:29,TOKEN_EXCEEDED,4,38,BLOCK,HARD_BLOCK_TIER
R00004445,T0019,FREE,2025-01-02 19:43:20,TOKEN_EXCEEDED,1,39,BLOCK,HARD_BLOCK_TIER
R00004596,T0019,FREE,2025-01-02 21:46:20,TOKEN_EXCEEDED,1,40,BLOCK,HARD_BLOCK_TIER
R00004599,T0019,FREE,2025-01-02 21:49:48,TOKEN_EXCEEDED,2,41,BLOCK,HARD_BLOCK_TIER
R00004693,T0019,FREE,2025-01-02 23:02:58,TOKEN_EXCEEDED,1,42,BLOCK,HARD_BLOCK_TIER
R00001704,T0020,FREE,2025-01-01 16:46:02,TOKEN_EXCEEDED,5,35,GRACE,WITHIN_GRACE_0MIN
R00001730,T0020,FREE,2025-01-01 16:56:58,TOKEN_EXCEEDED,6,36,BLOCK,HARD_BLOCK_TIER
R00001846,T0020,FREE,2025-01-01 17:34:43,TOKEN_EXCEEDED,1,37,BLOCK,HARD_BLOCK_TIER
R00001915,T0020,FREE,2025-01-01 18:08:35,TOKEN_EXCEEDED,1,38,BLOCK,HARD_BLOCK_TIER
R00001974,T0020,FREE,2025-01-01 19:01:43,TOKEN_EXCEEDED,1,39,BLOCK,HARD_BLOCK_TIER
R00002067,T0020,FREE,2025-01-01 20:20:17,TOKEN_EXCEEDED,1,40,BLOCK,HARD_BLOCK_TIER
R00002071,T0020,FREE,2025-01-01 20:23:07,TOKEN_EXCEEDED,2,41,BLOCK,HARD_BLOCK_TIER
R00002135,T0020,FREE,2025-01-01 21:35:52,TOKEN_EXCEEDED,1,42,BLOCK,HARD_BLOCK_TIER
R00002138,T0020,FREE,2025-01-01 21:36:19,TOKEN_EXCEEDED,2,43,BLOCK,HARD_BLOCK_TIER
R00002231,T0020,FREE,2025-01-01 22:52:26,TOKEN_EXCEEDED,1,44,BLOCK,HARD_BLOCK_TIER
R00002297,T0020,FREE,2025-01-01 23:48:01,TOKEN_EXCEEDED,1,45,BLOCK,HARD_BLOCK_TIER
R00003945,T0020,FREE,2025-01-02 15:59:46,TOKEN_EXCEEDED,2,26,BLOCK,HARD_BLOCK_TIER
R00004001,T0020,FREE,2025-01-02 16:19:34,TOKEN_EXCEEDED,1,27,BLOCK,HARD_BLOCK_TIER
R00004050,T0020,FREE,2025-01-02 16:33:40,TOKEN_EXCEEDED,2,28,BLOCK,HARD_BLOCK_TIER
R00004057,T0020,FREE,2025-01-02 16:35:38,TOKEN_EXCEEDED,3,29,BLOCK,HARD_BLOCK_TIER
R00004099,T0020,FREE,2025-01-02 16:49:05,TOKEN_EXCEEDED,4,30,BLOCK,HARD_BLOCK_TIER
R00004192,T0020,FREE,2025-01-02 17:18:25,TOKEN_EXCEEDED,1,31,BLOCK,HARD_BLOCK_TIER
R00004232,T0020,FREE,2025-01-02 17:31:16,TOKEN_EXCEEDED,2,32,BLOCK,HARD_BLOCK_TIER
R00004311,T0020,FREE,2025-01-02 17:58:51,TOKEN_EXCEEDED,3,33,BLOCK,HARD_BLOCK_TIER
R00004328,T0020,FREE,2025-01-02 18:14:40,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00004401,T0020,FREE,2025-01-02 19:04:04,TOKEN_EXCEEDED,1,35,BLOCK,HARD_BLOCK_TIER
R00004476,T0020,FREE,2025-01-02 20:04:11,TOKEN_EXCEEDED,1,36,BLOCK,HARD_BLOCK_TIER
R00004499,T0020,FREE,2025-01-02 20:26:00,TOKEN_EXCEEDED,2,37,BLOCK,HARD_BLOCK_TIER
R00004553,T0020,FREE,2025-01-02 21:03:23,TOKEN_EXCEEDED,1,38,BLOCK,HARD_BLOCK_TIER
R00004729,T0020,FREE,2025-01-02 23:31:17,TOKEN_EXCEEDED,1,39,BLOCK,HARD_BLOCK_TIER
R00004735,T0020,FREE,2025-01-02 23:35:12,TOKEN_EXCEEDED,2,40,BLOCK,HARD_BLOCK_TIER
R00006431,T0020,FREE,2025-01-03 16:33:10,TOKEN_EXCEEDED,1,22,BLOCK,HARD_BLOCK_TIER
R00006466,T0020,FREE,2025-01-03 16:45:03,TOKEN_EXCEEDED,2,23,BLOCK,HARD_BLOCK_TIER
