station_id,reading_date,parameter,measured_value,threshold_type,threshold_value,pdi_value
WQ-019,2024-03-06,ph,8.98,CRITICAL,8.5,1.0
WQ-019,2024-03-06,turbidity_ntu,5.62,CRITICAL,4.0,1.0
WQ-019,2024-03-06,chlorine_mg_l,3.83,VIOLATION,3.0,0.915
WQ-019,2024-03-07,ph,8.34,VIOLATION,8.0,0.84
WQ-019,2024-03-07,turbidity_ntu,2.68,VIOLATION,2.0,0.67
WQ-019,2024-03-07,chlorine_mg_l,4.53,CRITICAL,4.0,1.0
WQ-019,2024-03-07,lead_ppb,11.74,VIOLATION,10.0,0.674
WQ-019,2024-03-08,ph,9.59,CRITICAL,8.5,1.0
WQ-019,2024-03-08,turbidity_ntu,6.68,CRITICAL,4.0,1.0
WQ-019,2024-03-08,chlorine_mg_l,4.12,CRITICAL,4.0,1.0
WQ-019,2024-03-09,ph,8.27,VIOLATION,8.0,0.77
WQ-019,2024-03-09,turbidity_ntu,2.59,VIOLATION,2.0,0.6475
WQ-019,2024-03-09,chlorine_mg_l,4.74,CRITICAL,4.0,1.0
WQ-019,2024-03-12,ph,8.88,CRITICAL,8.5,1.0
WQ-019,2024-03-12,turbidity_ntu,7.26,CRITICAL,4.0,1.0
WQ-019,2024-03-12,chlorine_mg_l,3.76,VIOLATION,3.0,0.88
WQ-019,2024-03-16,ph,8.75,CRITICAL,8.5,1.0
WQ-019,2024-03-16,turbidity_ntu,5.07,CRITICAL,4.0,1.0
WQ-019,2024-03-16,chlorine_mg_l,3.92,VIOLATION,3.0,0.96
WQ-019,2024-03-17,ph,8.78,CRITICAL,8.5,1.0
WQ-019,2024-03-17,turbidity_ntu,6.23,CRITICAL,4.0,1.0
WQ-019,2024-03-17,chlorine_mg_l,4.42,CRITICAL,4.0,1.0
WQ-019,2024-03-18,ph,8.85,CRITICAL,8.5,1.0
WQ-019,2024-03-18,turbidity_ntu,4.31,CRITICAL,4.0,1.0
WQ-019,2024-03-18,chlorine_mg_l,3.12,VIOLATION,3.0,0.56
WQ-019,2024-03-19,ph,9.1,CRITICAL,8.5,1.0
WQ-019,2024-03-19,turbidity_ntu,4.95,CRITICAL,4.0,1.0
WQ-019,2024-03-19,chlorine_mg_l,4.66,CRITICAL,4.0,1.0
WQ-019,2024-03-20,ph,8.85,CRITICAL,8.5,1.0
WQ-019,2024-03-20,turbidity_ntu,6.5,CRITICAL,4.0,1.0
WQ-019,2024-03-20,chlorine_mg_l,3.98,VIOLATION,3.0,0.99
WQ-019,2024-03-21,ph,8.54,CRITICAL,8.5,1.0
WQ-019,2024-03-21,turbidity_ntu,5.16,CRITICAL,4.0,1.0
WQ-019,2024-03-21,chlorine_mg_l,4.47,CRITICAL,4.0,1.0
WQ-019,2024-03-23,turbidity_ntu,4.01,CRITICAL,4.0,1.0
WQ-019,2024-03-23,chlorine_mg_l,3.98,VIOLATION,3.0,0.99
WQ-019,2024-03-24,ph,8.91,CRITICAL,8.5,1.0
WQ-019,2024-03-24,turbidity_ntu,5.88,CRITICAL,4.0,1.0
WQ-019,2024-03-24,chlorine_mg_l,4.23,CRITICAL,4.0,1.0
WQ-019,2024-03-25,ph,9.14,CRITICAL,8.5,1.0
WQ-019,2024-03-25,turbidity_ntu,7.37,CRITICAL,4.0,1.0
WQ-019,2024-03-25,chlorine_mg_l,3.32,VIOLATION,3.0,0.66
WQ-019,2024-03-26,turbidity_ntu,5.2,CRITICAL,4.0,1.0
WQ-019,2024-03-26,chlorine_mg_l,3.83,VIOLATION,3.0,0.915
WQ-019,2024-03-27,ph,9.02,CRITICAL,8.5,1.0
WQ-019,2024-03-27,turbidity_ntu,5.0,CRITICAL,4.0,1.0
WQ-019,2024-03-27,chlorine_mg_l,3.06,VIOLATION,3.0,0.53
WQ-019,2024-03-29,ph,8.97,CRITICAL,8.5,1.0
WQ-019,2024-03-29,turbidity_ntu,6.7,CRITICAL,4.0,1.0
WQ-019,2024-03-29,chlorine_mg_l,4.0,VIOLATION,3.0,1.0
WQ-019,2024-03-30,ph,8.82,CRITICAL,8.5,1.0
WQ-019,2024-03-30,turbidity_ntu,4.1,CRITICAL,4.0,1.0
WQ-019,2024-03-30,chlorine_mg_l,3.28,VIOLATION,3.0,0.64
WQ-019,2024-03-31,ph,8.34,VIOLATION,8.0,0.84
WQ-019,2024-03-31,turbidity_ntu,6.08,CRITICAL,4.0,1.0
WQ-019,2024-03-31,chlorine_mg_l,3.64,VIOLATION,3.0,0.82
WQ-019,2024-04-01,ph,9.62,CRITICAL,8.5,1.0
WQ-019,2024-04-01,turbidity_ntu,4.89,CRITICAL,4.0,1.0
WQ-019,2024-04-01,chlorine_mg_l,3.5,VIOLATION,3.0,0.75
WQ-019,2024-04-02,turbidity_ntu,4.27,CRITICAL,4.0,1.0
WQ-019,2024-04-02,chlorine_mg_l,3.8,VIOLATION,3.0,0.9
WQ-019,2024-04-03,ph,8.36,VIOLATION,8.0,0.86
WQ-019,2024-04-03,turbidity_ntu,6.49,CRITICAL,4.0,1.0
WQ-019,2024-04-03,chlorine_mg_l,3.5,VIOLATION,3.0,0.75
WQ-019,2024-04-04,ph,8.62,CRITICAL,8.5,1.0
WQ-019,2024-04-04,turbidity_ntu,6.36,CRITICAL,4.0,1.0
WQ-019,2024-04-04,chlorine_mg_l,3.06,VIOLATION,3.0,0.53
WQ-019,2024-04-05,ph,9.0,CRITICAL,8.5,1.0
WQ-019,2024-04-05,turbidity_ntu,3.6,VIOLATION,2.0,0.9
WQ-019,2024-04-05,chlorine_mg_l,3.78,VIOLATION,3.0,0.89
WQ-019,2024-04-05,coliform_count,6.0,VIOLATION,5.0,0.6
WQ-019,2024-04-08,ph,8.98,CRITICAL,8.5,1.0
WQ-019,2024-04-08,turbidity_ntu,6.21,CRITICAL,4.0,1.0
WQ-019,2024-04-08,chlorine_mg_l,3.78,VIOLATION,3.0,0.89
WQ-019,2024-04-09,ph,8.85,CRITICAL,8.5,1.0
WQ-019,2024-04-09,turbidity_ntu,6.69,CRITICAL,4.0,1.0
WQ-019,2024-04-09,chlorine_mg_l,4.4,CRITICAL,4.0,1.0
WQ-019,2024-04-10,ph,8.86,CRITICAL,8.5,1.0
WQ-019,2024-04-10,turbidity_ntu,5.19,CRITICAL,4.0,1.0
WQ-019,2024-04-10,chlorine_mg_l,3.76,VIOLATION,3.0,0.88
WQ-019,2024-04-11,ph,8.77,CRITICAL,8.5,1.0
WQ-019,2024-04-11,turbidity_ntu,6.91,CRITICAL,4.0,1.0
WQ-019,2024-04-11,chlorine_mg_l,4.19,CRITICAL,4.0,1.0
WQ-019,2024-04-12,ph,9.53,CRITICAL,8.5,1.0
WQ-019,2024-04-12,turbidity_ntu,7.41,CRITICAL,4.0,1.0
WQ-019,2024-04-12,chlorine_mg_l,4.08,CRITICAL,4.0,1.0
WQ-019,2024-04-14,ph,8.81,CRITICAL,8.5,1.0
WQ-019,2024-04-14,turbidity_ntu,5.81,CRITICAL,4.0,1.0
WQ-019,2024-04-14,chlorine_mg_l,4.72,CRITICAL,4.0,1.0
WQ-019,2024-04-16,ph,8.26,VIOLATION,8.0,0.76
WQ-019,2024-04-16,turbidity_ntu,5.73,CRITICAL,4.0,1.0
WQ-019,2024-04-16,chlorine_mg_l,3.51,VIOLATION,3.0,0.755
WQ-019,2024-04-17,ph,8.27,VIOLATION,8.0,0.77
WQ-019,2024-04-17,turbidity_ntu,5.31,CRITICAL,4.0,1.0
WQ-019,2024-04-17,chlorine_mg_l,3.53,VIOLATION,3.0,0.765
WQ-019,2024-04-20,ph,9.37,CRITICAL,8.5,1.0
WQ-019,2024-04-20,turbidity_ntu,5.97,CRITICAL,4.0,1.0
WQ-019,2024-04-20,chlorine_mg_l,3.76,VIOLATION,3.0,0.88
WQ-019,2024-04-22,ph,8.99,CRITICAL,8.5,1.0
WQ-019,2024-04-22,turbidity_ntu,5.01,CRITICAL,4.0,1.0
WQ-019,2024-04-22,chlorine_mg_l,3.69,VIOLATION,3.0,0.845
WQ-019,2024-04-23,ph,8.83,CRITICAL,8.5,1.0
WQ-019,2024-04-23,turbidity_ntu,5.04,CRITICAL,4.0,1.0
WQ-019,2024-04-23,chlorine_mg_l,3.14,VIOLATION,3.0,0.57
WQ-019,2024-04-24,ph,8.68,CRITICAL,8.5,1.0
WQ-019,2024-04-24,turbidity_ntu,6.26,CRITICAL,4.0,1.0
WQ-019,2024-04-24,chlorine_mg_l,3.96,VIOLATION,3.0,0.98
WQ-019,2024-04-25,ph,8.83,CRITICAL,8.5,1.0
WQ-019,2024-04-25,turbidity_ntu,6.64,CRITICAL,4.0,1.0
WQ-019,2024-04-25,chlorine_mg_l,4.03,CRITICAL,4.0,1.0
WQ-019,2024-04-26,ph,9.44,CRITICAL,8.5,1.0
WQ-019,2024-04-26,turbidity_ntu,4.17,CRITICAL,4.0,1.0
WQ-019,2024-04-26,chlorine_mg_l,3.6,VIOLATION,3.0,0.8
WQ-019,2024-04-27,ph,8.99,CRITICAL,8.5,1.0
WQ-019,2024-04-27,turbidity_ntu,6.68,CRITICAL,4.0,1.0
WQ-019,2024-04-27,chlorine_mg_l,4.15,CRITICAL,4.0,1.0
WQ-019,2024-04-28,ph,8.35,VIOLATION,8.0,0.85
WQ-019,2024-04-28,turbidity_ntu,6.6,CRITICAL,4.0,1.0
WQ-019,2024-04-28,chlorine_mg_l,3.47,VIOLATION,3.0,0.735
WQ-019,2024-04-29,ph,8.85,CRITICAL,8.5,1.0
WQ-019,2024-04-29,turbidity_ntu,5.82,CRITICAL,4.0,1.0
WQ-019,2024-04-29,chlorine_mg_l,3.79,VIOLATION,3.0,0.895
WQ-019,2024-04-30,ph,9.02,CRITICAL,8.5,1.0
WQ-019,2024-04-30,turbidity_ntu,4.37,CRITICAL,4.0,1.0
WQ-019,2024-04-30,chlorine_mg_l,3.51,VIOLATION,3.0,0.755
WQ-019,2024-05-02,turbidity_ntu,6.86,CRITICAL,4.0,1.0
WQ-019,2024-05-02,chlorine_mg_l,4.26,CRITICAL,4.0,1.0
WQ-019,2024-05-03,ph,8.62,CRITICAL,8.5,1.0
WQ-019,2024-05-03,turbidity_ntu,6.33,CRITICAL,4.0,1.0
WQ-019,2024-05-03,chlorine_mg_l,3.64,VIOLATION,3.0,0.82
WQ-019,2024-05-04,ph,8.42,VIOLATION,8.0,0.92
WQ-019,2024-05-04,turbidity_ntu,4.2,CRITICAL,4.0,1.0
WQ-019,2024-05-04,chlorine_mg_l,3.7,VIOLATION,3.0,0.85
WQ-019,2024-05-05,ph,8.69,CRITICAL,8.5,1.0
WQ-019,2024-05-05,turbidity_ntu,4.87,CRITICAL,4.0,1.0
WQ-019,2024-05-05,chlorine_mg_l,4.02,CRITICAL,4.0,1.0
WQ-019,2024-05-06,ph,8.69,CRITICAL,8.5,1.0
WQ-019,2024-05-06,turbidity_ntu,6.43,CRITICAL,4.0,1.0
WQ-019,2024-05-06,chlorine_mg_l,3.14,VIOLATION,3.0,0.57
WQ-019,2024-05-08,ph,9.42,CRITICAL,8.5,1.0
WQ-019,2024-05-08,turbidity_ntu,2.01,VIOLATION,2.0,0.5025
WQ-019,2024-05-08,chlorine_mg_l,3.59,VIOLATION,3.0,0.795
WQ-019,2024-05-09,ph,8.59,CRITICAL,8.5,1.0
WQ-019,2024-05-09,turbidity_ntu,3.05,VIOLATION,2.0,0.7625
WQ-019,2024-05-09,chlorine_mg_l,3.97,VIOLATION,3.0,0.985
WQ-019,2024-05-10,ph,9.1,CRITICAL,8.5,1.0
WQ-019,2024-05-10,turbidity_ntu,4.97,CRITICAL,4.0,1.0
WQ-019,2024-05-10,chlorine_mg_l,4.3,CRITICAL,4.0,1.0
WQ-019,2024-05-11,ph,9.17,CRITICAL,8.5,1.0
WQ-019,2024-05-11,turbidity_ntu,4.44,CRITICAL,4.0,1.0
WQ-019,2024-05-11,chlorine_mg_l,4.8,CRITICAL,4.0,1.0
WQ-019,2024-05-13,ph,8.42,VIOLATION,8.0,0.92
WQ-019,2024-05-13,turbidity_ntu,2.84,VIOLATION,2.0,0.71
WQ-019,2024-05-13,chlorine_mg_l,3.25,VIOLATION,3.0,0.625
WQ-019,2024-05-14,ph,8.47,VIOLATION,8.0,0.97
WQ-019,2024-05-14,turbidity_ntu,5.83,CRITICAL,4.0,1.0
WQ-019,2024-05-14,chlorine_mg_l,3.64,VIOLATION,3.0,0.82
WQ-019,2024-05-15,ph,8.38,VIOLATION,8.0,0.88
WQ-019,2024-05-15,turbidity_ntu,6.91,CRITICAL,4.0,1.0
WQ-019,2024-05-15,chlorine_mg_l,3.44,VIOLATION,3.0,0.72
WQ-019,2024-05-17,ph,8.9,CRITICAL,8.5,1.0
WQ-019,2024-05-17,turbidity_ntu,6.19,CRITICAL,4.0,1.0
WQ-019,2024-05-17,chlorine_mg_l,4.4,CRITICAL,4.0,1.0
WQ-019,2024-05-18,ph,8.78,CRITICAL,8.5,1.0
WQ-019,2024-05-18,turbidity_ntu,6.95,CRITICAL,4.0,1.0
WQ-019,2024-05-18,chlorine_mg_l,3.53,VIOLATION,3.0,0.765
WQ-019,2024-05-19,ph,9.42,CRITICAL,8.5,1.0
WQ-019,2024-05-19,turbidity_ntu,6.18,CRITICAL,4.0,1.0
WQ-019,2024-05-19,chlorine_mg_l,3.46,VIOLATION,3.0,0.73
WQ-019,2024-05-20,ph,8.58,CRITICAL,8.5,1.0
WQ-019,2024-05-20,turbidity_ntu,6.38,CRITICAL,4.0,1.0
WQ-019,2024-05-20,chlorine_mg_l,3.72,VIOLATION,3.0,0.86
WQ-019,2024-05-21,ph,8.69,CRITICAL,8.5,1.0
WQ-019,2024-05-21,turbidity_ntu,4.3,CRITICAL,4.0,1.0
WQ-019,2024-05-21,chlorine_mg_l,3.91,VIOLATION,3.0,0.955
WQ-019,2024-05-22,ph,8.48,VIOLATION,8.0,0.98
WQ-019,2024-05-22,turbidity_ntu,3.89,VIOLATION,2.0,0.9725
WQ-019,2024-05-22,chlorine_mg_l,3.65,VIOLATION,3.0,0.825
WQ-019,2024-05-23,ph,9.01,CRITICAL,8.5,1.0
WQ-019,2024-05-23,turbidity_ntu,7.16,CRITICAL,4.0,1.0
WQ-019,2024-05-23,chlorine_mg_l,3.83,VIOLATION,3.0,0.915
WQ-019,2024-05-24,turbidity_ntu,2.25,VIOLATION,2.0,0.5625
WQ-019,2024-05-24,chlorine_mg_l,4.7,CRITICAL,4.0,1.0
WQ-019,2024-05-26,ph,8.72,CRITICAL,8.5,1.0
WQ-019,2024-05-26,turbidity_ntu,2.25,VIOLATION,2.0,0.5625
WQ-019,2024-05-26,chlorine_mg_l,3.27,VIOLATION,3.0,0.635
WQ-019,2024-05-27,ph,9.22,CRITICAL,8.5,1.0
WQ-019,2024-05-27,turbidity_ntu,5.64,CRITICAL,4.0,1.0
WQ-019,2024-05-27,chlorine_mg_l,3.76,VIOLATION,3.0,0.88
WQ-019,2024-05-28,ph,8.36,VIOLATION,8.0,0.86
WQ-019,2024-05-28,turbidity_ntu,7.22,CRITICAL,4.0,1.0
WQ-019,2024-05-28,chlorine_mg_l,5.06,CRITICAL,4.0,1.0
WQ-019,2024-05-29,ph,8.31,VIOLATION,8.0,0.81
WQ-019,2024-05-29,turbidity_ntu,5.77,CRITICAL,4.0,1.0
WQ-019,2024-05-29,chlorine_mg_l,3.72,VIOLATION,3.0,0.86
WQ-019,2024-05-31,ph,9.14,CRITICAL,8.5,1.0
WQ-019,2024-05-31,turbidity_ntu,3.87,VIOLATION,2.0,0.9675
WQ-019,2024-05-31,chlorine_mg_l,4.05,CRITICAL,4.0,1.0
WQ-019,2024-06-02,turbidity_ntu,3.69,VIOLATION,2.0,0.9225
WQ-019,2024-06-03,ph,8.01,VIOLATION,8.0,0.51
WQ-019,2024-06-03,turbidity_ntu,3.69,VIOLATION,2.0,0.9225
WQ-019,2024-06-03,chlorine_mg_l,3.37,VIOLATION,3.0,0.685
WQ-019,2024-06-05,ph,8.58,CRITICAL,8.5,1.0
WQ-019,2024-06-05,turbidity_ntu,3.71,VIOLATION,2.0,0.9275
WQ-019,2024-06-05,chlorine_mg_l,3.27,VIOLATION,3.0,0.635
WQ-019,2024-06-06,turbidity_ntu,6.67,CRITICAL,4.0,1.0
WQ-019,2024-06-07,ph,8.45,VIOLATION,8.0,0.95
WQ-019,2024-06-07,turbidity_ntu,4.68,CRITICAL,4.0,1.0
WQ-019,2024-06-07,chlorine_mg_l,3.8,VIOLATION,3.0,0.9
WQ-019,2024-06-08,ph,9.11,CRITICAL,8.5,1.0
WQ-019,2024-06-08,turbidity_ntu,6.23,CRITICAL,4.0,1.0
WQ-019,2024-06-08,chlorine_mg_l,3.13,VIOLATION,3.0,0.565
WQ-019,2024-06-09,ph,8.28,VIOLATION,8.0,0.78
WQ-019,2024-06-09,turbidity_ntu,5.17,CRITICAL,4.0,1.0
WQ-019,2024-06-09,chlorine_mg_l,3.92,VIOLATION,3.0,0.96
WQ-019,2024-06-10,ph,8.69,CRITICAL,8.5,1.0
WQ-019,2024-06-10,turbidity_ntu,3.6,VIOLATION,2.0,0.9
WQ-019,2024-06-10,chlorine_mg_l,3.59,VIOLATION,3.0,0.795
WQ-019,2024-06-11,ph,9.32,CRITICAL,8.5,1.0
WQ-019,2024-06-11,turbidity_ntu,3.94,VIOLATION,2.0,0.985
WQ-019,2024-06-11,chlorine_mg_l,3.51,VIOLATION,3.0,0.755
WQ-019,2024-06-12,ph,9.1,CRITICAL,8.5,1.0
WQ-019,2024-06-12,turbidity_ntu,2.22,VIOLATION,2.0,0.555
WQ-019,2024-06-12,chlorine_mg_l,3.21,VIOLATION,3.0,0.605
WQ-019,2024-06-13,ph,8.68,CRITICAL,8.5,1.0
WQ-019,2024-06-14,ph,9.16,CRITICAL,8.5,1.0
WQ-019,2024-06-14,turbidity_ntu,3.71,VIOLATION,2.0,0.9275
WQ-019,2024-06-14,chlorine_mg_l,3.7,VIOLATION,3.0,0.85
WQ-019,2024-06-15,ph,10.07,CRITICAL,8.5,1.0
WQ-019,2024-06-15,turbidity_ntu,5.06,CRITICAL,4.0,1.0
WQ-019,2024-06-15,chlorine_mg_l,3.38,VIOLATION,3.0,0.69
WQ-019,2024-06-17,ph,9.05,CRITICAL,8.5,1.0
WQ-019,2024-06-17,turbidity_ntu,3.08,VIOLATION,2.0,0.77
WQ-019,2024-06-17,chlorine_mg_l,3.43,VIOLATION,3.0,0.715
WQ-019,2024-06-18,ph,9.06,CRITICAL,8.5,1.0
WQ-019,2024-06-18,turbidity_ntu,5.99,CRITICAL,4.0,1.0
WQ-019,2024-06-18,chlorine_mg_l,4.32,CRITICAL,4.0,1.0
WQ-019,2024-06-18,coliform_count,6.0,VIOLATION,5.0,0.6
WQ-019,2024-06-20,ph,8.51,CRITICAL,8.5,1.0
WQ-019,2024-06-20,turbidity_ntu,6.98,CRITICAL,4.0,1.0
WQ-019,2024-06-20,chlorine_mg_l,3.43,VIOLATION,3.0,0.715
WQ-019,2024-06-21,ph,9.9,CRITICAL,8.5,1.0
WQ-019,2024-06-21,turbidity_ntu,4.08,CRITICAL,4.0,1.0
WQ-019,2024-06-21,chlorine_mg_l,3.91,VIOLATION,3.0,0.955
WQ-019,2024-06-22,ph,8.12,VIOLATION,8.0,0.62
WQ-019,2024-06-22,turbidity_ntu,4.11,CRITICAL,4.0,1.0
WQ-019,2024-06-22,chlorine_mg_l,3.38,VIOLATION,3.0,0.69
WQ-019,2024-06-23,ph,9.88,CRITICAL,8.5,1.0
WQ-019,2024-06-23,turbidity_ntu,5.19,CRITICAL,4.0,1.0
WQ-019,2024-06-23,chlorine_mg_l,3.81,VIOLATION,3.0,0.905
WQ-019,2024-06-24,ph,9.11,CRITICAL,8.5,1.0
WQ-019,2024-06-24,turbidity_ntu,5.17,CRITICAL,4.0,1.0
WQ-019,2024-06-24,chlorine_mg_l,3.61,VIOLATION,3.0,0.805
WQ-019,2024-06-26,ph,8.17,VIOLATION,8.0,0.67
WQ-019,2024-06-26,turbidity_ntu,4.39,CRITICAL,4.0,1.0
WQ-019,2024-06-26,chlorine_mg_l,3.63,VIOLATION,3.0,0.815
WQ-019,2024-06-27,ph,8.79,CRITICAL,8.5,1.0
WQ-019,2024-06-27,turbidity_ntu,3.09,VIOLATION,2.0,0.7725
WQ-019,2024-06-28,ph,8.39,VIOLATION,8.0,0.89
WQ-019,2024-06-28,turbidity_ntu,4.83,CRITICAL,4.0,1.0
WQ-019,2024-06-29,ph,8.12,VIOLATION,8.0,0.62
WQ-019,2024-06-29,turbidity_ntu,7.55,CRITICAL,4.0,1.0
WQ-019,2024-06-29,chlorine_mg_l,3.38,VIOLATION,3.0,0.69
WQ-020,2024-05-03,turbidity_ntu,4.01,VIOLATION,4.0,0.5025
WQ-020,2024-05-11,lead_ppb,14.05,VIOLATION,12.0,0.670833
WQ-020,2024-06-02,turbidity_ntu,4.64,VIOLATION,4.0,0.66
WQ-022,2024-03-03,lead_ppb,21.2,VIOLATION,20.0,0.56
WQ-022,2024-03-16,lead_ppb,21.61,VIOLATION,20.0,0.5805
WQ-022,2024-03-20,lead_ppb,20.59,VIOLATION,20.0,0.5295
WQ-022,2024-05-02,lead_ppb,21.26,VIOLATION,20.0,0.563
WQ-022,2024-05-13,lead_ppb,20.68,VIOLATION,20.0,0.534
WQ-023,2024-01-07,turbidity_ntu,3.68,VIOLATION,2.0,0.92
WQ-023,2024-01-09,turbidity_ntu,2.17,VIOLATION,2.0,0.5425
WQ-023,2024-01-14,coliform_count,7.0,VIOLATION,5.0,0.7
WQ-023,2024-01-26,coliform_count,7.0,VIOLATION,5.0,0.7
WQ-023,2024-02-07,turbidity_ntu,3.39,VIOLATION,2.0,0.8475
WQ-023,2024-02-07,coliform_count,8.0,VIOLATION,5.0,0.8
WQ-023,2024-02-11,turbidity_ntu,2.25,VIOLATION,2.0,0.5625
WQ-023,2024-03-10,turbidity_ntu,5.12,CRITICAL,4.0,1.0
WQ-023,2024-03-20,turbidity_ntu,2.69,VIOLATION,2.0,0.6725
WQ-023,2024-03-25,turbidity_ntu,2.09,VIOLATION,2.0,0.5225
WQ-023,2024-04-06,turbidity_ntu,2.68,VIOLATION,2.0,0.67
WQ-023,2024-04-10,coliform_count,6.0,VIOLATION,5.0,0.6
WQ-023,2024-04-21,turbidity_ntu,2.08,VIOLATION,2.0,0.52
WQ-023,2024-04-24,turbidity_ntu,2.21,VIOLATION,2.0,0.5525
WQ-023,2024-04-29,turbidity_ntu,3.33,VIOLATION,2.0,0.8325
WQ-023,2024-04-30,turbidity_ntu,2.61,VIOLATION,2.0,0.6525
WQ-023,2024-05-11,turbidity_ntu,3.67,VIOLATION,2.0,0.9175
WQ-023,2024-05-21,turbidity_ntu,3.57,VIOLATION,2.0,0.8925
WQ-023,2024-06-28,turbidity_ntu,2.23,VIOLATION,2.0,0.5575
WQ-024,2024-02-27,turbidity_ntu,4.55,VIOLATION,4.0,0.6375
WQ-024,2024-04-01,turbidity_ntu,4.14,VIOLATION,4.0,0.535
WQ-024,2024-05-24,turbidity_ntu,4.66,VIOLATION,4.0,0.665
WQ-025,2024-01-01,turbidity_ntu,3.22,VIOLATION,2.0,0.805
WQ-025,2024-01-04,turbidity_ntu,2.07,VIOLATION,2.0,0.5175
WQ-025,2024-01-21,turbidity_ntu,2.33,VIOLATION,2.0,0.5825
WQ-025,2024-01-31,coliform_count,6.0,VIOLATION,5.0,0.6
WQ-025,2024-02-01,turbidity_ntu,4.09,CRITICAL,4.0,1.0
WQ-025,2024-02-06,turbidity_ntu,2.24,VIOLATION,2.0,0.56
WQ-025,2024-03-03,turbidity_ntu,2.48,VIOLATION,2.0,0.62
WQ-025,2024-03-23,turbidity_ntu,2.55,VIOLATION,2.0,0.6375
WQ-025,2024-03-31,turbidity_ntu,2.58,VIOLATION,2.0,0.645
WQ-025,2024-04-01,turbidity_ntu,7.91,CRITICAL,4.0,1.0
WQ-025,2024-04-04,turbidity_ntu,14.71,CRITICAL,4.0,1.0
WQ-025,2024-04-04,coliform_count,6.0,VIOLATION,5.0,0.6
WQ-025,2024-04-05,turbidity_ntu,10.88,CRITICAL,4.0,1.0
WQ-025,2024-04-09,turbidity_ntu,9.58,CRITICAL,4.0,1.0
WQ-025,2024-04-10,turbidity_ntu,13.06,CRITICAL,4.0,1.0
WQ-025,2024-04-11,turbidity_ntu,13.28,CRITICAL,4.0,1.0
WQ-025,2024-04-12,turbidity_ntu,8.59,CRITICAL,4.0,1.0
WQ-025,2024-04-13,turbidity_ntu,4.85,CRITICAL,4.0,1.0
WQ-025,2024-04-14,turbidity_ntu,11.84,CRITICAL,4.0,1.0
WQ-025,2024-04-18,turbidity_ntu,3.27,VIOLATION,2.0,0.8175
WQ-025,2024-04-20,turbidity_ntu,10.21,CRITICAL,4.0,1.0
WQ-025,2024-04-21,turbidity_ntu,9.89,CRITICAL,4.0,1.0
WQ-025,2024-04-22,turbidity_ntu,15.27,CRITICAL,4.0,1.0
WQ-025,2024-04-23,turbidity_ntu,13.6,CRITICAL,4.0,1.0
WQ-025,2024-04-26,turbidity_ntu,17.2,CRITICAL,4.0,1.0
WQ-025,2024-04-28,turbidity_ntu,19.18,CRITICAL,4.0,1.0
WQ-025,2024-04-29,turbidity_ntu,15.91,CRITICAL,4.0,1.0
WQ-025,2024-05-01,turbidity_ntu,5.67,CRITICAL,4.0,1.0
WQ-025,2024-05-03,turbidity_ntu,9.16,CRITICAL,4.0,1.0
WQ-025,2024-05-04,turbidity_ntu,12.55,CRITICAL,4.0,1.0
WQ-025,2024-05-05,turbidity_ntu,8.0,CRITICAL,4.0,1.0
WQ-025,2024-05-07,turbidity_ntu,15.16,CRITICAL,4.0,1.0
WQ-025,2024-05-09,turbidity_ntu,13.64,CRITICAL,4.0,1.0
WQ-025,2024-05-11,turbidity_ntu,12.14,CRITICAL,4.0,1.0
WQ-025,2024-05-12,turbidity_ntu,7.59,CRITICAL,4.0,1.0
WQ-025,2024-05-15,turbidity_ntu,14.81,CRITICAL,4.0,1.0
WQ-025,2024-05-19,turbidity_ntu,12.01,CRITICAL,4.0,1.0
WQ-025,2024-05-20,turbidity_ntu,12.61,CRITICAL,4.0,1.0
WQ-025,2024-05-21,turbidity_ntu,19.9,CRITICAL,4.0,1.0
WQ-025,2024-05-23,turbidity_ntu,11.29,CRITICAL,4.0,1.0
WQ-025,2024-05-24,turbidity_ntu,13.28,CRITICAL,4.0,1.0
WQ-025,2024-05-25,turbidity_ntu,7.46,CRITICAL,4.0,1.0
WQ-025,2024-05-26,turbidity_ntu,12.83,CRITICAL,4.0,1.0
WQ-025,2024-05-27,turbidity_ntu,14.22,CRITICAL,4.0,1.0
WQ-025,2024-05-31,turbidity_ntu,12.6,CRITICAL,4.0,1.0
WQ-025,2024-05-31,coliform_count,7.0,VIOLATION,5.0,0.7
WQ-025,2024-06-03,turbidity_ntu,5.15,CRITICAL,4.0,1.0
WQ-025,2024-06-05,turbidity_ntu,11.85,CRITICAL,4.0,1.0
WQ-025,2024-06-06,turbidity_ntu,10.86,CRITICAL,4.0,1.0
WQ-025,2024-06-07,turbidity_ntu,14.25,CRITICAL,4.0,1.0
WQ-025,2024-06-08,turbidity_ntu,16.46,CRITICAL,4.0,1.0
WQ-025,2024-06-09,turbidity_ntu,13.5,CRITICAL,4.0,1.0
WQ-025,2024-06-10,coliform_count,7.0,VIOLATION,5.0,0.7
WQ-025,2024-06-12,turbidity_ntu,10.03,CRITICAL,4.0,1.0
WQ-025,2024-06-15,turbidity_ntu,14.98,CRITICAL,4.0,1.0
WQ-025,2024-06-16,turbidity_ntu,9.53,CRITICAL,4.0,1.0
WQ-025,2024-06-17,turbidity_ntu,10.21,CRITICAL,4.0,1.0
WQ-025,2024-06-18,turbidity_ntu,15.51,CRITICAL,4.0,1.0
